Amount,Day,Month,Year,Transaction Category,Inflation Rate,Year-Month,Credit/Debit,Age,Budget,Dependent Family Size,Most Frequent Expense Categories,Months with Higher Spending,Number of Expenses a Month,Payment Method,Estimated Monthly Expenses,Date,Cumulative Monthly Spending,Last Month Budget,Average Monthly Budget
3395.0,22,8,2014,shopping,1.4,2014-08,debit,31,223665.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-08-22,213500.0,209805.0,158023.74
3245.0,22,8,2014,others,1.4,2014-08,debit,31,223665.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-08-22,213500.0,209805.0,158023.74
3070.0,24,8,2014,food,1.4,2014-08,debit,31,223665.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-08-24,218265.0,209805.0,158023.74
1695.0,24,8,2014,food,1.4,2014-08,debit,31,223665.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-08-24,218265.0,209805.0,158023.74
3265.0,25,8,2014,food,1.4,2014-08,debit,31,223665.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-08-25,221530.0,209805.0,158023.74
2135.0,30,8,2014,shopping,1.4,2014-08,debit,31,223665.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-08-30,223665.0,209805.0,158023.74
2690.0,2,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-02,15425.0,223665.0,158023.74
1710.0,2,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-02,15425.0,223665.0,158023.74
3105.0,2,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-02,15425.0,223665.0,158023.74
2325.0,2,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-02,15425.0,223665.0,158023.74
1965.0,2,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-02,15425.0,223665.0,158023.74
3630.0,2,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-02,15425.0,223665.0,158023.74
1920.0,3,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-03,21365.0,223665.0,158023.74
2095.0,3,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-03,21365.0,223665.0,158023.74
1925.0,3,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-03,21365.0,223665.0,158023.74
2270.0,4,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-04,29510.0,223665.0,158023.74
1795.0,4,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-04,29510.0,223665.0,158023.74
1475.0,4,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-04,29510.0,223665.0,158023.74
2605.0,4,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-04,29510.0,223665.0,158023.74
1820.0,5,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-05,37250.0,223665.0,158023.74
1850.0,5,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-05,37250.0,223665.0,158023.74
2345.0,5,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-05,37250.0,223665.0,158023.74
1725.0,5,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-05,37250.0,223665.0,158023.74
2300.0,6,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-06,44175.0,223665.0,158023.74
2530.0,6,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-06,44175.0,223665.0,158023.74
2095.0,6,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-06,44175.0,223665.0,158023.74
2805.0,7,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-07,54220.0,223665.0,158023.74
1500.0,7,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-07,54220.0,223665.0,158023.74
1660.0,7,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-07,54220.0,223665.0,158023.74
2590.0,7,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-07,54220.0,223665.0,158023.74
1490.0,7,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-07,54220.0,223665.0,158023.74
2220.0,8,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-08,62220.0,223665.0,158023.74
2835.0,8,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-08,62220.0,223665.0,158023.74
2945.0,8,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-08,62220.0,223665.0,158023.74
2955.0,9,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-09,68190.0,223665.0,158023.74
3015.0,9,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-09,68190.0,223665.0,158023.74
3430.0,10,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-10,72975.0,223665.0,158023.74
1355.0,10,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-10,72975.0,223665.0,158023.74
1785.0,12,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-12,77615.0,223665.0,158023.74
2855.0,12,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-12,77615.0,223665.0,158023.74
2520.0,13,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-13,92440.0,223665.0,158023.74
2955.0,13,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-13,92440.0,223665.0,158023.74
1875.0,13,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-13,92440.0,223665.0,158023.74
3470.0,13,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-13,92440.0,223665.0,158023.74
1815.0,13,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-13,92440.0,223665.0,158023.74
2190.0,13,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-13,92440.0,223665.0,158023.74
3020.0,15,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-15,100065.0,223665.0,158023.74
2265.0,15,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-15,100065.0,223665.0,158023.74
2340.0,15,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-15,100065.0,223665.0,158023.74
2840.0,16,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-16,110095.0,223665.0,158023.74
2380.0,16,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-16,110095.0,223665.0,158023.74
1830.0,16,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-16,110095.0,223665.0,158023.74
2980.0,16,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-16,110095.0,223665.0,158023.74
2900.0,17,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-17,124060.0,223665.0,158023.74
2230.0,17,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-17,124060.0,223665.0,158023.74
2530.0,17,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-17,124060.0,223665.0,158023.74
3060.0,17,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-17,124060.0,223665.0,158023.74
3245.0,17,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-17,124060.0,223665.0,158023.74
3055.0,18,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-18,129775.0,223665.0,158023.74
2660.0,18,9,2014,entertainment,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-18,129775.0,223665.0,158023.74
2795.0,19,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-19,136975.0,223665.0,158023.74
2245.0,19,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-19,136975.0,223665.0,158023.74
2160.0,19,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-19,136975.0,223665.0,158023.74
2885.0,20,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-20,150835.0,223665.0,158023.74
1990.0,20,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-20,150835.0,223665.0,158023.74
3040.0,20,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-20,150835.0,223665.0,158023.74
2705.0,20,9,2014,bills,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-20,150835.0,223665.0,158023.74
3240.0,20,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-20,150835.0,223665.0,158023.74
2615.0,21,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-21,168365.0,223665.0,158023.74
2795.0,21,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-21,168365.0,223665.0,158023.74
2615.0,21,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-21,168365.0,223665.0,158023.74
2185.0,21,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-21,168365.0,223665.0,158023.74
2275.0,21,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-21,168365.0,223665.0,158023.74
2785.0,21,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-21,168365.0,223665.0,158023.74
2260.0,21,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-21,168365.0,223665.0,158023.74
3340.0,22,9,2014,others,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-22,178855.0,223665.0,158023.74
2785.0,22,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-22,178855.0,223665.0,158023.74
1980.0,22,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-22,178855.0,223665.0,158023.74
2385.0,22,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-22,178855.0,223665.0,158023.74
2280.0,23,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-23,186645.0,223665.0,158023.74
3155.0,23,9,2014,transport,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-23,186645.0,223665.0,158023.74
2355.0,23,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-23,186645.0,223665.0,158023.74
3615.0,24,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-24,195250.0,223665.0,158023.74
2045.0,24,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-24,195250.0,223665.0,158023.74
2945.0,24,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-24,195250.0,223665.0,158023.74
3640.0,25,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-25,215875.0,223665.0,158023.74
3060.0,25,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-25,215875.0,223665.0,158023.74
2900.0,25,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-25,215875.0,223665.0,158023.74
2230.0,25,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-25,215875.0,223665.0,158023.74
3980.0,25,9,2014,shopping,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-25,215875.0,223665.0,158023.74
2445.0,25,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-25,215875.0,223665.0,158023.74
2370.0,25,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-25,215875.0,223665.0,158023.74
2335.0,26,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-26,218210.0,223665.0,158023.74
2540.0,28,9,2014,food,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-28,221910.0,223665.0,158023.74
1160.0,28,9,2014,transport,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-28,221910.0,223665.0,158023.74
2470.0,29,9,2014,transport,1.4,2014-09,debit,31,224380.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-09-29,224380.0,223665.0,158023.74
2290.0,1,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-01,7550.0,224380.0,158023.74
2690.0,1,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-01,7550.0,224380.0,158023.74
2570.0,1,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-01,7550.0,224380.0,158023.74
2220.0,2,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-02,9770.0,224380.0,158023.74
2150.0,3,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-03,22135.0,224380.0,158023.74
1795.0,3,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-03,22135.0,224380.0,158023.74
2165.0,3,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-03,22135.0,224380.0,158023.74
1470.0,3,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-03,22135.0,224380.0,158023.74
2725.0,3,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-03,22135.0,224380.0,158023.74
2060.0,3,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-03,22135.0,224380.0,158023.74
3035.0,4,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-04,31935.0,224380.0,158023.74
2510.0,4,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-04,31935.0,224380.0,158023.74
2030.0,4,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-04,31935.0,224380.0,158023.74
2225.0,4,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-04,31935.0,224380.0,158023.74
1345.0,5,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
1705.0,5,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
2530.0,5,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
1620.0,5,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
2065.0,5,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
1980.0,5,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
2800.0,5,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
1870.0,5,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
1920.0,5,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
2330.0,5,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
1845.0,5,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
2040.0,5,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
1575.0,5,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-05,57560.0,224380.0,158023.74
1460.0,6,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-06,69790.0,224380.0,158023.74
2135.0,6,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-06,69790.0,224380.0,158023.74
1400.0,6,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-06,69790.0,224380.0,158023.74
2340.0,6,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-06,69790.0,224380.0,158023.74
1680.0,6,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-06,69790.0,224380.0,158023.74
3215.0,6,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-06,69790.0,224380.0,158023.74
3875.0,7,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-07,81950.0,224380.0,158023.74
1320.0,7,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-07,81950.0,224380.0,158023.74
2515.0,7,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-07,81950.0,224380.0,158023.74
1700.0,7,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-07,81950.0,224380.0,158023.74
2750.0,7,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-07,81950.0,224380.0,158023.74
2850.0,8,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-08,84800.0,224380.0,158023.74
2625.0,10,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-10,89455.0,224380.0,158023.74
2030.0,10,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-10,89455.0,224380.0,158023.74
2655.0,11,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-11,97725.0,224380.0,158023.74
1780.0,11,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-11,97725.0,224380.0,158023.74
1845.0,11,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-11,97725.0,224380.0,158023.74
1990.0,11,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-11,97725.0,224380.0,158023.74
2180.0,12,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-12,99905.0,224380.0,158023.74
2770.0,14,10,2014,others,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-14,104920.0,224380.0,158023.74
2245.0,14,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-14,104920.0,224380.0,158023.74
2840.0,15,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-15,111625.0,224380.0,158023.74
3865.0,15,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-15,111625.0,224380.0,158023.74
3030.0,16,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-16,118055.0,224380.0,158023.74
3400.0,16,10,2014,others,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-16,118055.0,224380.0,158023.74
3400.0,17,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-17,121455.0,224380.0,158023.74
3560.0,18,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-18,134650.0,224380.0,158023.74
3160.0,18,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-18,134650.0,224380.0,158023.74
1800.0,18,10,2014,entertainment,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-18,134650.0,224380.0,158023.74
1870.0,18,10,2014,others,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-18,134650.0,224380.0,158023.74
2805.0,18,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-18,134650.0,224380.0,158023.74
3715.0,19,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-19,140820.0,224380.0,158023.74
2455.0,19,10,2014,bills,1.4,2014-10,debit,31,224060.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2014-10-19,140820.0,224380.0,158023.74
