Amount,Day,Month,Year,Transaction Category,Inflation Rate,Year-Month,Credit/Debit,Age,Budget,Dependent Family Size,Most Frequent Expense Categories,Months with Higher Spending,Number of Expenses a Month,Payment Method,Estimated Monthly Expenses,Date,Cumulative Monthly Spending,Last Month Budget,Average Monthly Budget
2910.0,4,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-04,27055.0,249075.0,158562.73
1995.0,4,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-04,27055.0,249075.0,158562.73
3845.0,5,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-05,41005.0,249075.0,158562.73
2330.0,5,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-05,41005.0,249075.0,158562.73
2200.0,5,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-05,41005.0,249075.0,158562.73
3145.0,5,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-05,41005.0,249075.0,158562.73
2430.0,5,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-05,41005.0,249075.0,158562.73
2265.0,6,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-06,53055.0,249075.0,158562.73
2275.0,6,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-06,53055.0,249075.0,158562.73
2240.0,6,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-06,53055.0,249075.0,158562.73
2710.0,6,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-06,53055.0,249075.0,158562.73
2560.0,6,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-06,53055.0,249075.0,158562.73
2430.0,7,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-07,73215.0,249075.0,158562.73
2450.0,7,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-07,73215.0,249075.0,158562.73
2610.0,7,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-07,73215.0,249075.0,158562.73
3030.0,7,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-07,73215.0,249075.0,158562.73
3085.0,7,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-07,73215.0,249075.0,158562.73
2780.0,7,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-07,73215.0,249075.0,158562.73
3775.0,7,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-07,73215.0,249075.0,158562.73
2505.0,8,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-08,88250.0,249075.0,158562.73
3355.0,8,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-08,88250.0,249075.0,158562.73
3130.0,8,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-08,88250.0,249075.0,158562.73
2680.0,8,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-08,88250.0,249075.0,158562.73
3365.0,8,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-08,88250.0,249075.0,158562.73
2765.0,9,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-09,91015.0,249075.0,158562.73
3475.0,11,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-11,98065.0,249075.0,158562.73
3575.0,11,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-11,98065.0,249075.0,158562.73
3810.0,12,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-12,101875.0,249075.0,158562.73
2750.0,14,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-14,109655.0,249075.0,158562.73
2855.0,14,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-14,109655.0,249075.0,158562.73
2175.0,14,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-14,109655.0,249075.0,158562.73
3620.0,15,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-15,115590.0,249075.0,158562.73
2315.0,15,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-15,115590.0,249075.0,158562.73
2795.0,16,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-16,120675.0,249075.0,158562.73
2290.0,16,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-16,120675.0,249075.0,158562.73
2930.0,17,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-17,126625.0,249075.0,158562.73
3020.0,17,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-17,126625.0,249075.0,158562.73
3610.0,18,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-18,150685.0,249075.0,158562.73
3100.0,18,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-18,150685.0,249075.0,158562.73
2215.0,18,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-18,150685.0,249075.0,158562.73
3445.0,18,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-18,150685.0,249075.0,158562.73
1890.0,18,9,2013,food,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-18,150685.0,249075.0,158562.73
3525.0,18,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-18,150685.0,249075.0,158562.73
3700.0,18,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-18,150685.0,249075.0,158562.73
2575.0,18,9,2013,entertainment,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-18,150685.0,249075.0,158562.73
1985.0,19,9,2013,food,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-19,168090.0,249075.0,158562.73
2110.0,19,9,2013,food,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-19,168090.0,249075.0,158562.73
2395.0,19,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-19,168090.0,249075.0,158562.73
2970.0,19,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-19,168090.0,249075.0,158562.73
2115.0,19,9,2013,food,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-19,168090.0,249075.0,158562.73
2490.0,19,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-19,168090.0,249075.0,158562.73
3340.0,19,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-19,168090.0,249075.0,158562.73
3410.0,20,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-20,177975.0,249075.0,158562.73
3660.0,20,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-20,177975.0,249075.0,158562.73
2815.0,20,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-20,177975.0,249075.0,158562.73
3035.0,21,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-21,199885.0,249075.0,158562.73
3575.0,21,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-21,199885.0,249075.0,158562.73
3675.0,21,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-21,199885.0,249075.0,158562.73
3920.0,21,9,2013,bills,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-21,199885.0,249075.0,158562.73
3705.0,21,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-21,199885.0,249075.0,158562.73
4000.0,21,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-21,199885.0,249075.0,158562.73
1985.0,22,9,2013,transport,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-22,208125.0,249075.0,158562.73
3410.0,22,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-22,208125.0,249075.0,158562.73
2845.0,22,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-22,208125.0,249075.0,158562.73
2405.0,23,9,2013,food,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-23,228400.0,249075.0,158562.73
2660.0,23,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-23,228400.0,249075.0,158562.73
3585.0,23,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-23,228400.0,249075.0,158562.73
2270.0,23,9,2013,food,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-23,228400.0,249075.0,158562.73
3725.0,23,9,2013,food,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-23,228400.0,249075.0,158562.73
2630.0,23,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-23,228400.0,249075.0,158562.73
3000.0,23,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-23,228400.0,249075.0,158562.73
2880.0,24,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-24,240295.0,249075.0,158562.73
3060.0,24,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-24,240295.0,249075.0,158562.73
3025.0,24,9,2013,transport,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-24,240295.0,249075.0,158562.73
2930.0,24,9,2013,shopping,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-24,240295.0,249075.0,158562.73
2775.0,25,9,2013,transport,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-25,243070.0,249075.0,158562.73
2265.0,26,9,2013,transport,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-26,248125.0,249075.0,158562.73
2790.0,26,9,2013,others,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-26,248125.0,249075.0,158562.73
2440.0,27,9,2013,transport,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-27,254180.0,249075.0,158562.73
3615.0,27,9,2013,food,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-27,254180.0,249075.0,158562.73
2635.0,28,9,2013,transport,1.4,2013-09,debit,31,256815.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-09-28,256815.0,249075.0,158562.73
2290.0,2,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-02,2290.0,256815.0,158562.73
2885.0,3,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-03,11065.0,256815.0,158562.73
3000.0,3,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-03,11065.0,256815.0,158562.73
2890.0,3,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-03,11065.0,256815.0,158562.73
2370.0,4,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
2980.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
3120.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
2005.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
2385.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
2705.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
2270.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
2435.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
2665.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
3095.0,4,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-04,37095.0,256815.0,158562.73
2230.0,5,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-05,49835.0,256815.0,158562.73
3135.0,5,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-05,49835.0,256815.0,158562.73
2410.0,5,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-05,49835.0,256815.0,158562.73
2790.0,5,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-05,49835.0,256815.0,158562.73
2175.0,5,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-05,49835.0,256815.0,158562.73
2295.0,6,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-06,64505.0,256815.0,158562.73
2015.0,6,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-06,64505.0,256815.0,158562.73
3055.0,6,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-06,64505.0,256815.0,158562.73
2105.0,6,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-06,64505.0,256815.0,158562.73
2540.0,6,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-06,64505.0,256815.0,158562.73
2660.0,6,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-06,64505.0,256815.0,158562.73
2840.0,7,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-07,80350.0,256815.0,158562.73
2845.0,7,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-07,80350.0,256815.0,158562.73
2485.0,7,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-07,80350.0,256815.0,158562.73
2315.0,7,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-07,80350.0,256815.0,158562.73
2420.0,7,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-07,80350.0,256815.0,158562.73
2940.0,7,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-07,80350.0,256815.0,158562.73
2390.0,8,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-08,85520.0,256815.0,158562.73
2780.0,8,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-08,85520.0,256815.0,158562.73
2710.0,9,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-09,88230.0,256815.0,158562.73
3880.0,10,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-10,92110.0,256815.0,158562.73
3260.0,12,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-12,95370.0,256815.0,158562.73
3500.0,13,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-13,98870.0,256815.0,158562.73
2125.0,14,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-14,100995.0,256815.0,158562.73
2680.0,15,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-15,107415.0,256815.0,158562.73
3740.0,15,10,2013,others,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-15,107415.0,256815.0,158562.73
3115.0,16,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-16,117510.0,256815.0,158562.73
3570.0,16,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-16,117510.0,256815.0,158562.73
3410.0,16,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-16,117510.0,256815.0,158562.73
2995.0,17,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-17,120505.0,256815.0,158562.73
2895.0,18,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-18,123400.0,256815.0,158562.73
3125.0,19,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-19,129595.0,256815.0,158562.73
3070.0,19,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-19,129595.0,256815.0,158562.73
2320.0,20,10,2013,food,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-20,134375.0,256815.0,158562.73
2460.0,20,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-20,134375.0,256815.0,158562.73
3180.0,21,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-21,149760.0,256815.0,158562.73
3245.0,21,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-21,149760.0,256815.0,158562.73
3225.0,21,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-21,149760.0,256815.0,158562.73
2830.0,21,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-21,149760.0,256815.0,158562.73
2905.0,21,10,2013,entertainment,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-21,149760.0,256815.0,158562.73
2735.0,22,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-22,155415.0,256815.0,158562.73
2920.0,22,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-22,155415.0,256815.0,158562.73
2125.0,23,10,2013,transport,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-23,170740.0,256815.0,158562.73
3335.0,23,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-23,170740.0,256815.0,158562.73
2385.0,23,10,2013,food,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-23,170740.0,256815.0,158562.73
4050.0,23,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-23,170740.0,256815.0,158562.73
3430.0,23,10,2013,bills,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-23,170740.0,256815.0,158562.73
3025.0,24,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-24,177450.0,256815.0,158562.73
3685.0,24,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-24,177450.0,256815.0,158562.73
3935.0,25,10,2013,others,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-25,185395.0,256815.0,158562.73
4010.0,25,10,2013,others,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-25,185395.0,256815.0,158562.73
3545.0,26,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-26,192055.0,256815.0,158562.73
3115.0,26,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-26,192055.0,256815.0,158562.73
2795.0,27,10,2013,transport,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-27,201075.0,256815.0,158562.73
3300.0,27,10,2013,others,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-27,201075.0,256815.0,158562.73
2925.0,27,10,2013,food,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-27,201075.0,256815.0,158562.73
3695.0,28,10,2013,shopping,1.4,2013-10,debit,31,214485.0,0,"['transport', 'food']","[1, 3, 12]",90,debit_card,100000.0,2013-10-28,208245.0,256815.0,158562.73
