Date,Transaction Category,Amount,Credit/Debit,Payment Method,Inflation Rate,Dependent Family Size,Age,Months with Higher Spending,Number of Expenses a Month,Most Frequent Expense Categories,Estimated Monthly Expenses,Day,Month,Year,Year-Month,Budget,Cumulative Monthly Spending,Last Month Budget,Average Monthly Budget
2014-05-20,others,2450.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,20,5,2014,2014-05,193140.0,124590.0,161720.0,202725.33
2014-05-20,transport,1750.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,20,5,2014,2014-05,193140.0,124590.0,161720.0,202725.33
2014-05-20,shopping,2150.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,20,5,2014,2014-05,193140.0,124590.0,161720.0,202725.33
2014-05-21,food,2400.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,21,5,2014,2014-05,193140.0,131020.0,161720.0,202725.33
2014-05-21,others,2140.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,21,5,2014,2014-05,193140.0,131020.0,161720.0,202725.33
2014-05-21,others,1890.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,21,5,2014,2014-05,193140.0,131020.0,161720.0,202725.33
2014-05-22,food,1800.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,22,5,2014,2014-05,193140.0,137410.0,161720.0,202725.33
2014-05-22,shopping,2900.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,22,5,2014,2014-05,193140.0,137410.0,161720.0,202725.33
2014-05-22,transport,1690.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,22,5,2014,2014-05,193140.0,137410.0,161720.0,202725.33
2014-05-23,food,2700.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,23,5,2014,2014-05,193140.0,144280.0,161720.0,202725.33
2014-05-23,transport,1350.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,23,5,2014,2014-05,193140.0,144280.0,161720.0,202725.33
2014-05-23,shopping,2820.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,23,5,2014,2014-05,193140.0,144280.0,161720.0,202725.33
2014-05-24,transport,1230.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,24,5,2014,2014-05,193140.0,150730.0,161720.0,202725.33
2014-05-24,bills,1850.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,24,5,2014,2014-05,193140.0,150730.0,161720.0,202725.33
2014-05-24,entertainment,2300.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,24,5,2014,2014-05,193140.0,150730.0,161720.0,202725.33
2014-05-24,transport,1070.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,24,5,2014,2014-05,193140.0,150730.0,161720.0,202725.33
2014-05-25,transport,2590.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,25,5,2014,2014-05,193140.0,156960.0,161720.0,202725.33
2014-05-25,shopping,1430.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,25,5,2014,2014-05,193140.0,156960.0,161720.0,202725.33
2014-05-25,transport,2210.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,25,5,2014,2014-05,193140.0,156960.0,161720.0,202725.33
2014-05-26,others,1820.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,26,5,2014,2014-05,193140.0,163420.0,161720.0,202725.33
2014-05-26,food,1100.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,26,5,2014,2014-05,193140.0,163420.0,161720.0,202725.33
2014-05-26,transport,1590.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,26,5,2014,2014-05,193140.0,163420.0,161720.0,202725.33
2014-05-26,bills,1950.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,26,5,2014,2014-05,193140.0,163420.0,161720.0,202725.33
2014-05-27,transport,1800.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,27,5,2014,2014-05,193140.0,168580.0,161720.0,202725.33
2014-05-27,food,1830.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,27,5,2014,2014-05,193140.0,168580.0,161720.0,202725.33
2014-05-27,bills,1530.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,27,5,2014,2014-05,193140.0,168580.0,161720.0,202725.33
2014-05-28,transport,1260.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,28,5,2014,2014-05,193140.0,174740.0,161720.0,202725.33
2014-05-28,food,2090.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,28,5,2014,2014-05,193140.0,174740.0,161720.0,202725.33
2014-05-28,food,1660.0,debit,cash,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,28,5,2014,2014-05,193140.0,174740.0,161720.0,202725.33
2014-05-28,entertainment,1150.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,28,5,2014,2014-05,193140.0,174740.0,161720.0,202725.33
2014-05-29,entertainment,1660.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,29,5,2014,2014-05,193140.0,180510.0,161720.0,202725.33
2014-05-29,food,1390.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,29,5,2014,2014-05,193140.0,180510.0,161720.0,202725.33
2014-05-29,entertainment,2720.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,29,5,2014,2014-05,193140.0,180510.0,161720.0,202725.33
2014-05-30,food,1570.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,30,5,2014,2014-05,193140.0,186570.0,161720.0,202725.33
2014-05-30,food,2530.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,30,5,2014,2014-05,193140.0,186570.0,161720.0,202725.33
2014-05-30,bills,1960.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,30,5,2014,2014-05,193140.0,186570.0,161720.0,202725.33
2014-05-31,bills,2130.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,31,5,2014,2014-05,193140.0,193140.0,161720.0,202725.33
2014-05-31,entertainment,2810.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,31,5,2014,2014-05,193140.0,193140.0,161720.0,202725.33
2014-05-31,shopping,1630.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",89,"['transport', 'food']",200000,31,5,2014,2014-05,193140.0,193140.0,161720.0,202725.33
2014-06-01,shopping,4540.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,1,6,2014,2014-06,196590.0,8440.0,193140.0,202725.33
2014-06-01,food,3900.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,1,6,2014,2014-06,196590.0,8440.0,193140.0,202725.33
2014-06-02,food,2470.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,2,6,2014,2014-06,196590.0,14920.0,193140.0,202725.33
2014-06-02,shopping,4010.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,2,6,2014,2014-06,196590.0,14920.0,193140.0,202725.33
2014-06-03,bills,3270.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,3,6,2014,2014-06,196590.0,20920.0,193140.0,202725.33
2014-06-03,transport,2730.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,3,6,2014,2014-06,196590.0,20920.0,193140.0,202725.33
2014-06-04,transport,3440.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,4,6,2014,2014-06,196590.0,27410.0,193140.0,202725.33
2014-06-04,food,3050.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,4,6,2014,2014-06,196590.0,27410.0,193140.0,202725.33
2014-06-05,food,3080.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,5,6,2014,2014-06,196590.0,35010.0,193140.0,202725.33
2014-06-05,food,2400.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,5,6,2014,2014-06,196590.0,35010.0,193140.0,202725.33
2014-06-05,shopping,2120.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,5,6,2014,2014-06,196590.0,35010.0,193140.0,202725.33
2014-06-06,others,3850.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,6,6,2014,2014-06,196590.0,41440.0,193140.0,202725.33
2014-06-06,transport,2580.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,6,6,2014,2014-06,196590.0,41440.0,193140.0,202725.33
2014-06-07,shopping,3090.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,7,6,2014,2014-06,196590.0,47470.0,193140.0,202725.33
2014-06-07,food,2940.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,7,6,2014,2014-06,196590.0,47470.0,193140.0,202725.33
2014-06-08,transport,2190.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,8,6,2014,2014-06,196590.0,54090.0,193140.0,202725.33
2014-06-08,bills,2300.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,8,6,2014,2014-06,196590.0,54090.0,193140.0,202725.33
2014-06-08,bills,2130.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,8,6,2014,2014-06,196590.0,54090.0,193140.0,202725.33
2014-06-09,transport,3660.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,9,6,2014,2014-06,196590.0,60690.0,193140.0,202725.33
2014-06-09,transport,2940.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,9,6,2014,2014-06,196590.0,60690.0,193140.0,202725.33
2014-06-10,food,1560.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,10,6,2014,2014-06,196590.0,69320.0,193140.0,202725.33
2014-06-10,entertainment,3650.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,10,6,2014,2014-06,196590.0,69320.0,193140.0,202725.33
2014-06-10,others,3420.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,10,6,2014,2014-06,196590.0,69320.0,193140.0,202725.33
2014-06-11,transport,3530.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,11,6,2014,2014-06,196590.0,76290.0,193140.0,202725.33
2014-06-11,transport,3440.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,11,6,2014,2014-06,196590.0,76290.0,193140.0,202725.33
2014-06-12,transport,2070.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,12,6,2014,2014-06,196590.0,83780.0,193140.0,202725.33
2014-06-12,food,2360.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,12,6,2014,2014-06,196590.0,83780.0,193140.0,202725.33
2014-06-12,others,3060.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,12,6,2014,2014-06,196590.0,83780.0,193140.0,202725.33
2014-06-13,entertainment,3000.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,13,6,2014,2014-06,196590.0,89550.0,193140.0,202725.33
2014-06-13,transport,2770.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,13,6,2014,2014-06,196590.0,89550.0,193140.0,202725.33
2014-06-14,shopping,3740.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,14,6,2014,2014-06,196590.0,99570.0,193140.0,202725.33
2014-06-14,food,3020.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,14,6,2014,2014-06,196590.0,99570.0,193140.0,202725.33
2014-06-14,food,3260.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,14,6,2014,2014-06,196590.0,99570.0,193140.0,202725.33
2014-06-15,food,4320.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,15,6,2014,2014-06,196590.0,106330.0,193140.0,202725.33
2014-06-15,transport,2440.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,15,6,2014,2014-06,196590.0,106330.0,193140.0,202725.33
2014-06-16,others,2730.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,16,6,2014,2014-06,196590.0,111970.0,193140.0,202725.33
2014-06-16,transport,2910.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,16,6,2014,2014-06,196590.0,111970.0,193140.0,202725.33
2014-06-17,food,3510.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,17,6,2014,2014-06,196590.0,118900.0,193140.0,202725.33
2014-06-17,entertainment,3420.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,17,6,2014,2014-06,196590.0,118900.0,193140.0,202725.33
2014-06-18,shopping,2910.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,18,6,2014,2014-06,196590.0,127010.0,193140.0,202725.33
2014-06-18,transport,2080.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,18,6,2014,2014-06,196590.0,127010.0,193140.0,202725.33
2014-06-18,transport,3120.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,18,6,2014,2014-06,196590.0,127010.0,193140.0,202725.33
2014-06-19,bills,3380.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,19,6,2014,2014-06,196590.0,134570.0,193140.0,202725.33
2014-06-19,transport,1700.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,19,6,2014,2014-06,196590.0,134570.0,193140.0,202725.33
2014-06-19,transport,2480.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,19,6,2014,2014-06,196590.0,134570.0,193140.0,202725.33
2014-06-20,food,2220.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,20,6,2014,2014-06,196590.0,141470.0,193140.0,202725.33
2014-06-20,transport,3010.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,20,6,2014,2014-06,196590.0,141470.0,193140.0,202725.33
2014-06-20,food,1670.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,20,6,2014,2014-06,196590.0,141470.0,193140.0,202725.33
2014-06-21,others,3220.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,21,6,2014,2014-06,196590.0,148700.0,193140.0,202725.33
2014-06-21,food,4010.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,21,6,2014,2014-06,196590.0,148700.0,193140.0,202725.33
2014-06-22,food,2690.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,22,6,2014,2014-06,196590.0,157290.0,193140.0,202725.33
2014-06-22,transport,3360.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,22,6,2014,2014-06,196590.0,157290.0,193140.0,202725.33
2014-06-22,others,2540.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,22,6,2014,2014-06,196590.0,157290.0,193140.0,202725.33
2014-06-23,shopping,2450.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,23,6,2014,2014-06,196590.0,163570.0,193140.0,202725.33
2014-06-23,transport,1950.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,23,6,2014,2014-06,196590.0,163570.0,193140.0,202725.33
2014-06-23,bills,1880.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,23,6,2014,2014-06,196590.0,163570.0,193140.0,202725.33
2014-06-24,food,2180.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,24,6,2014,2014-06,196590.0,169580.0,193140.0,202725.33
2014-06-24,transport,1960.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,24,6,2014,2014-06,196590.0,169580.0,193140.0,202725.33
2014-06-24,food,1870.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,24,6,2014,2014-06,196590.0,169580.0,193140.0,202725.33
2014-06-25,food,2510.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,25,6,2014,2014-06,196590.0,177780.0,193140.0,202725.33
2014-06-25,others,2950.0,debit,cash,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,25,6,2014,2014-06,196590.0,177780.0,193140.0,202725.33
2014-06-25,others,2740.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,25,6,2014,2014-06,196590.0,177780.0,193140.0,202725.33
2014-06-26,bills,2750.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,26,6,2014,2014-06,196590.0,183350.0,193140.0,202725.33
2014-06-26,entertainment,2820.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,26,6,2014,2014-06,196590.0,183350.0,193140.0,202725.33
2014-06-27,transport,2550.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,27,6,2014,2014-06,196590.0,189280.0,193140.0,202725.33
2014-06-27,bills,3380.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,27,6,2014,2014-06,196590.0,189280.0,193140.0,202725.33
2014-06-28,bills,2110.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,28,6,2014,2014-06,196590.0,196590.0,193140.0,202725.33
2014-06-28,others,1810.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,28,6,2014,2014-06,196590.0,196590.0,193140.0,202725.33
2014-06-28,bills,3390.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",69,"['transport', 'food']",200000,28,6,2014,2014-06,196590.0,196590.0,193140.0,202725.33
2014-07-01,food,1940.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,1,7,2014,2014-07,164840.0,4900.0,196590.0,202725.33
2014-07-01,entertainment,2960.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,1,7,2014,2014-07,164840.0,4900.0,196590.0,202725.33
2014-07-02,shopping,3050.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,2,7,2014,2014-07,164840.0,10880.0,196590.0,202725.33
2014-07-02,entertainment,2930.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,2,7,2014,2014-07,164840.0,10880.0,196590.0,202725.33
2014-07-03,food,2440.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,3,7,2014,2014-07,164840.0,14980.0,196590.0,202725.33
2014-07-03,transport,1660.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,3,7,2014,2014-07,164840.0,14980.0,196590.0,202725.33
2014-07-04,food,1680.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,4,7,2014,2014-07,164840.0,19740.0,196590.0,202725.33
2014-07-04,transport,3080.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,4,7,2014,2014-07,164840.0,19740.0,196590.0,202725.33
2014-07-05,others,3090.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,5,7,2014,2014-07,164840.0,26690.0,196590.0,202725.33
2014-07-05,entertainment,3860.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,5,7,2014,2014-07,164840.0,26690.0,196590.0,202725.33
2014-07-06,food,2630.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,6,7,2014,2014-07,164840.0,32280.0,196590.0,202725.33
2014-07-06,bills,2960.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,6,7,2014,2014-07,164840.0,32280.0,196590.0,202725.33
2014-07-07,transport,2290.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,7,7,2014,2014-07,164840.0,37950.0,196590.0,202725.33
2014-07-07,bills,3380.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,7,7,2014,2014-07,164840.0,37950.0,196590.0,202725.33
2014-07-08,transport,2790.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,8,7,2014,2014-07,164840.0,43400.0,196590.0,202725.33
2014-07-08,others,2660.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,8,7,2014,2014-07,164840.0,43400.0,196590.0,202725.33
2014-07-09,transport,2350.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,9,7,2014,2014-07,164840.0,49060.0,196590.0,202725.33
2014-07-09,bills,3310.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,9,7,2014,2014-07,164840.0,49060.0,196590.0,202725.33
2014-07-10,entertainment,1590.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,10,7,2014,2014-07,164840.0,55090.0,196590.0,202725.33
2014-07-10,shopping,2280.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,10,7,2014,2014-07,164840.0,55090.0,196590.0,202725.33
2014-07-10,entertainment,2160.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,10,7,2014,2014-07,164840.0,55090.0,196590.0,202725.33
2014-07-11,food,980.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,11,7,2014,2014-07,164840.0,59660.0,196590.0,202725.33
2014-07-11,food,1970.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,11,7,2014,2014-07,164840.0,59660.0,196590.0,202725.33
2014-07-11,transport,1620.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,11,7,2014,2014-07,164840.0,59660.0,196590.0,202725.33
2014-07-12,bills,3460.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,12,7,2014,2014-07,164840.0,64800.0,196590.0,202725.33
2014-07-12,transport,1680.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,12,7,2014,2014-07,164840.0,64800.0,196590.0,202725.33
2014-07-13,others,1700.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,13,7,2014,2014-07,164840.0,68970.0,196590.0,202725.33
2014-07-13,food,1230.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,13,7,2014,2014-07,164840.0,68970.0,196590.0,202725.33
2014-07-13,food,1240.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,13,7,2014,2014-07,164840.0,68970.0,196590.0,202725.33
2014-07-14,others,1330.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,14,7,2014,2014-07,164840.0,74470.0,196590.0,202725.33
2014-07-14,bills,1560.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,14,7,2014,2014-07,164840.0,74470.0,196590.0,202725.33
2014-07-14,entertainment,2610.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,14,7,2014,2014-07,164840.0,74470.0,196590.0,202725.33
2014-07-15,shopping,1970.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,15,7,2014,2014-07,164840.0,79130.0,196590.0,202725.33
2014-07-15,transport,2690.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,15,7,2014,2014-07,164840.0,79130.0,196590.0,202725.33
2014-07-16,transport,2020.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,16,7,2014,2014-07,164840.0,83290.0,196590.0,202725.33
2014-07-16,shopping,2140.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,16,7,2014,2014-07,164840.0,83290.0,196590.0,202725.33
2014-07-17,food,1670.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,17,7,2014,2014-07,164840.0,87690.0,196590.0,202725.33
2014-07-17,food,2730.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,17,7,2014,2014-07,164840.0,87690.0,196590.0,202725.33
2014-07-18,shopping,2000.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,18,7,2014,2014-07,164840.0,92970.0,196590.0,202725.33
2014-07-18,transport,1980.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,18,7,2014,2014-07,164840.0,92970.0,196590.0,202725.33
2014-07-18,food,1300.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,18,7,2014,2014-07,164840.0,92970.0,196590.0,202725.33
2014-07-19,shopping,2830.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,19,7,2014,2014-07,164840.0,99610.0,196590.0,202725.33
2014-07-19,others,3810.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,19,7,2014,2014-07,164840.0,99610.0,196590.0,202725.33
2014-07-20,food,1420.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,20,7,2014,2014-07,164840.0,103790.0,196590.0,202725.33
2014-07-20,transport,1120.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,20,7,2014,2014-07,164840.0,103790.0,196590.0,202725.33
2014-07-20,transport,1640.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,20,7,2014,2014-07,164840.0,103790.0,196590.0,202725.33
2014-07-21,food,1250.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,21,7,2014,2014-07,164840.0,108210.0,196590.0,202725.33
2014-07-21,shopping,1950.0,debit,cash,0.7,3,25,"[1, 3, 12]",79,"['transport', 'food']",200000,21,7,2014,2014-07,164840.0,108210.0,196590.0,202725.33
