Amount,Day,Month,Year,Transaction Category,Inflation Rate,Year-Month,Credit/Debit,Age,Budget,Dependent Family Size,Most Frequent Expense Categories,Months with Higher Spending,Number of Expenses a Month,Payment Method,Estimated Monthly Expenses,Date,Cumulative Monthly Spending,Last Month Budget,Average Monthly Budget
1375.0,5,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-05,72560.0,121915.0,156476.57
2275.0,5,3,2015,entertainment,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-05,72560.0,121915.0,156476.57
715.0,5,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-05,72560.0,121915.0,156476.57
2035.0,5,3,2015,entertainment,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-05,72560.0,121915.0,156476.57
470.0,5,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-05,72560.0,121915.0,156476.57
555.0,5,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-05,72560.0,121915.0,156476.57
2230.0,5,3,2015,entertainment,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-05,72560.0,121915.0,156476.57
1020.0,5,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-05,72560.0,121915.0,156476.57
690.0,6,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
870.0,6,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
1575.0,6,3,2015,entertainment,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
1615.0,6,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
1740.0,6,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
775.0,6,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
800.0,6,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
970.0,6,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
1160.0,6,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
1205.0,6,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
1765.0,6,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
905.0,6,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-06,86630.0,121915.0,156476.57
620.0,7,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-07,94140.0,121915.0,156476.57
880.0,7,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-07,94140.0,121915.0,156476.57
1860.0,7,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-07,94140.0,121915.0,156476.57
1320.0,7,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-07,94140.0,121915.0,156476.57
1615.0,7,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-07,94140.0,121915.0,156476.57
1215.0,7,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-07,94140.0,121915.0,156476.57
900.0,8,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-08,101170.0,121915.0,156476.57
2455.0,8,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-08,101170.0,121915.0,156476.57
580.0,8,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-08,101170.0,121915.0,156476.57
450.0,8,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-08,101170.0,121915.0,156476.57
385.0,8,3,2015,shopping,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-08,101170.0,121915.0,156476.57
1005.0,8,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-08,101170.0,121915.0,156476.57
1255.0,8,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-08,101170.0,121915.0,156476.57
2840.0,9,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-09,107085.0,121915.0,156476.57
2090.0,9,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-09,107085.0,121915.0,156476.57
985.0,9,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-09,107085.0,121915.0,156476.57
1205.0,10,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-10,115310.0,121915.0,156476.57
1295.0,10,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-10,115310.0,121915.0,156476.57
1835.0,10,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-10,115310.0,121915.0,156476.57
835.0,10,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-10,115310.0,121915.0,156476.57
1135.0,10,3,2015,bills,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-10,115310.0,121915.0,156476.57
1120.0,10,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-10,115310.0,121915.0,156476.57
800.0,10,3,2015,shopping,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-10,115310.0,121915.0,156476.57
845.0,11,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-11,119805.0,121915.0,156476.57
985.0,11,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-11,119805.0,121915.0,156476.57
885.0,11,3,2015,shopping,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-11,119805.0,121915.0,156476.57
1780.0,11,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-11,119805.0,121915.0,156476.57
420.0,13,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-13,120225.0,121915.0,156476.57
685.0,17,3,2015,others,1.4,2015-03,debit,31,120910.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-03-17,120910.0,121915.0,156476.57
1900.0,1,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-01,3680.0,120910.0,156476.57
1780.0,1,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-01,3680.0,120910.0,156476.57
1515.0,2,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
1580.0,2,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
1290.0,2,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
2585.0,2,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
620.0,2,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
2625.0,2,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
2005.0,2,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
760.0,2,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
1255.0,2,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-02,17915.0,120910.0,156476.57
2390.0,3,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-03,32385.0,120910.0,156476.57
1765.0,3,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-03,32385.0,120910.0,156476.57
1705.0,3,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-03,32385.0,120910.0,156476.57
1445.0,3,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-03,32385.0,120910.0,156476.57
2345.0,3,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-03,32385.0,120910.0,156476.57
2175.0,3,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-03,32385.0,120910.0,156476.57
2645.0,3,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-03,32385.0,120910.0,156476.57
1290.0,4,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
1195.0,4,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
2380.0,4,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
935.0,4,4,2015,shopping,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
650.0,4,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
995.0,4,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
1800.0,4,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
1690.0,4,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
1315.0,4,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
1210.0,4,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
2120.0,4,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
1425.0,4,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-04,49390.0,120910.0,156476.57
1340.0,5,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-05,61390.0,120910.0,156476.57
1565.0,5,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-05,61390.0,120910.0,156476.57
1275.0,5,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-05,61390.0,120910.0,156476.57
1340.0,5,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-05,61390.0,120910.0,156476.57
910.0,5,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-05,61390.0,120910.0,156476.57
2745.0,5,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-05,61390.0,120910.0,156476.57
1215.0,5,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-05,61390.0,120910.0,156476.57
1610.0,5,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-05,61390.0,120910.0,156476.57
1230.0,6,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
1450.0,6,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
2235.0,6,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
670.0,6,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
1055.0,6,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
1585.0,6,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
650.0,6,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
1330.0,6,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
945.0,6,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
1245.0,6,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-06,73785.0,120910.0,156476.57
1915.0,7,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
2485.0,7,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
855.0,7,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
2365.0,7,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
1690.0,7,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
1820.0,7,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
925.0,7,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
1145.0,7,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
1395.0,7,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
1425.0,7,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-07,89805.0,120910.0,156476.57
1440.0,8,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-08,98450.0,120910.0,156476.57
1145.0,8,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-08,98450.0,120910.0,156476.57
2905.0,8,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-08,98450.0,120910.0,156476.57
1140.0,8,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-08,98450.0,120910.0,156476.57
2015.0,8,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-08,98450.0,120910.0,156476.57
2760.0,9,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-09,106415.0,120910.0,156476.57
1255.0,9,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-09,106415.0,120910.0,156476.57
1825.0,9,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-09,106415.0,120910.0,156476.57
2125.0,9,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-09,106415.0,120910.0,156476.57
1160.0,10,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-10,110055.0,120910.0,156476.57
790.0,10,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-10,110055.0,120910.0,156476.57
505.0,10,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-10,110055.0,120910.0,156476.57
1185.0,10,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-10,110055.0,120910.0,156476.57
1085.0,11,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-11,116490.0,120910.0,156476.57
1350.0,11,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-11,116490.0,120910.0,156476.57
570.0,11,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-11,116490.0,120910.0,156476.57
2060.0,11,4,2015,entertainment,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-11,116490.0,120910.0,156476.57
755.0,11,4,2015,shopping,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-11,116490.0,120910.0,156476.57
615.0,11,4,2015,shopping,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-11,116490.0,120910.0,156476.57
1310.0,12,4,2015,shopping,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-12,120930.0,120910.0,156476.57
995.0,12,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-12,120930.0,120910.0,156476.57
1245.0,12,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-12,120930.0,120910.0,156476.57
890.0,12,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-12,120930.0,120910.0,156476.57
1450.0,13,4,2015,bills,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-13,126495.0,120910.0,156476.57
1825.0,13,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-13,126495.0,120910.0,156476.57
390.0,13,4,2015,shopping,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-13,126495.0,120910.0,156476.57
810.0,13,4,2015,shopping,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-13,126495.0,120910.0,156476.57
1090.0,13,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-13,126495.0,120910.0,156476.57
2225.0,14,4,2015,food,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-14,128720.0,120910.0,156476.57
840.0,15,4,2015,food,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-15,129560.0,120910.0,156476.57
935.0,16,4,2015,others,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-16,130495.0,120910.0,156476.57
700.0,17,4,2015,shopping,1.4,2015-04,debit,31,131195.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-04-17,131195.0,120910.0,156476.57
2060.0,1,5,2015,bills,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-01,8340.0,131195.0,156476.57
2020.0,1,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-01,8340.0,131195.0,156476.57
2025.0,1,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-01,8340.0,131195.0,156476.57
2235.0,1,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-01,8340.0,131195.0,156476.57
1115.0,2,5,2015,bills,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-02,12465.0,131195.0,156476.57
1675.0,2,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-02,12465.0,131195.0,156476.57
1335.0,2,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-02,12465.0,131195.0,156476.57
2030.0,3,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-03,29110.0,131195.0,156476.57
2090.0,3,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-03,29110.0,131195.0,156476.57
1930.0,3,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-03,29110.0,131195.0,156476.57
1885.0,3,5,2015,bills,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-03,29110.0,131195.0,156476.57
1090.0,3,5,2015,others,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-03,29110.0,131195.0,156476.57
2370.0,3,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-03,29110.0,131195.0,156476.57
3045.0,3,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-03,29110.0,131195.0,156476.57
2205.0,3,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-03,29110.0,131195.0,156476.57
1830.0,4,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-04,43890.0,131195.0,156476.57
1765.0,4,5,2015,entertainment,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-04,43890.0,131195.0,156476.57
1145.0,4,5,2015,bills,1.4,2015-05,debit,31,147890.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2015-05-04,43890.0,131195.0,156476.57
